incident_id,incident_time,incident_start,incident_end,response_time_seconds,lat,lng,station_id,station_name,call_type,alarm_level,priority_code,dispatch_zone,locality,distance_km_est,route_distance_meters,route_duration_seconds,modeled_current_response_seconds
CAD-F-202510-0368,2025-10-16T00:18:58,2025-10-16T00:19:53,2025-10-16T00:24:57,304,18.666273,73.781535,FS-207,Nigdi Station,Commercial Fire,2,3,Z-4,Kharadi,2.745,2745.31,273.55,304
CAD-F-202511-0369,2025-11-20T08:30:04,2025-11-20T08:30:31,2025-11-20T08:50:58,1227,18.620717,73.905585,FS-204,Wagholi Station,Structure Fire,1,2,Z-5,Chinchwad,13.402,13402.21,928.4,1227
CAD-F-202507-0370,2025-07-25T09:52:54,2025-07-25T09:54:32,2025-07-25T10:04:48,616,18.534469,73.906902,FS-205,Kharadi Station,Residential Alarm,2,1,Z-2,Wagholi,5.517,5516.79,454.26,616
CAD-F-202510-0371,2025-10-30T16:47:52,2025-10-30T16:48:48,2025-10-30T16:51:41,173,18.530221,73.849487,FS-201,Shivajinagar Station,Residential Alarm,1,1,Z-1,Bhosari,1.284,1283.63,74.66,173
CAD-F-202504-0372,2025-04-20T15:21:56,2025-04-20T15:23:23,2025-04-20T15:29:35,372,18.550222,73.806361,FS-206,Baner Station,Commercial Fire,1,2,Z-1,Kharadi,3.162,3162.47,254.09,372
CAD-F-202502-0373,2025-02-15T10:18:35,2025-02-15T10:19:38,2025-02-15T10:30:16,638,18.572182,73.882387,FS-201,Shivajinagar Station,Commercial Fire,1,2,Z-2,Nigdi,9.526,9525.63,584.19,638
CAD-F-202501-0374,2025-01-05T14:09:43,2025-01-05T14:10:43,2025-01-05T14:23:05,742,18.60534,73.892889,FS-204,Wagholi Station,Structure Fire,2,2,Z-5,Kharadi,10.972,10971.57,703.45,742
CAD-F-202506-0375,2025-06-26T15:55:31,2025-06-26T15:57:20,2025-06-26T16:15:25,1085,18.63652,73.952124,FS-204,Wagholi Station,Commercial Fire,1,4,Z-5,Baner,14.005,14005.42,992.05,1085
CAD-F-202505-0376,2025-05-25T22:41:38,2025-05-25T22:42:11,2025-05-25T22:49:46,455,18.496517,73.928317,FS-203,Hadapsar Station,Commercial Fire,3,1,Z-3,Shivajinagar,2.277,2277.15,357.6,455
CAD-F-202511-0377,2025-11-07T19:04:26,2025-11-07T19:06:00,2025-11-07T19:12:42,402,18.524737,73.860972,FS-201,Shivajinagar Station,Industrial Incident,2,3,Z-1,Wagholi,2.96,2960.02,264.38,402
CAD-F-202509-0378,2025-09-22T17:06:59,2025-09-22T17:08:34,2025-09-22T17:13:58,324,18.50038,73.924168,FS-203,Hadapsar Station,Vehicle Fire,1,2,Z-3,Kothrud,2.88,2880.5,220.18,324
CAD-F-202509-0379,2025-09-19T19:03:16,2025-09-19T19:04:17,2025-09-19T19:12:36,499,18.519439,73.906644,FS-203,Hadapsar Station,Residential Alarm,1,2,Z-2,Pimpri,5.525,5524.6,308.11,499
CAD-F-202511-0380,2025-11-15T21:52:25,2025-11-15T21:53:14,2025-11-15T21:58:30,316,18.541786,73.834991,FS-201,Shivajinagar Station,Vehicle Fire,1,4,Z-1,Pimpri,2.739,2739.08,243.89,316
CAD-F-202512-0381,2025-12-28T10:19:26,2025-12-28T10:19:51,2025-12-28T10:29:43,592,18.577197,73.902414,FS-205,Kharadi Station,Vehicle Fire,1,1,Z-2,Shivajinagar,6.959,6959.06,522.04,592
CAD-F-202502-0382,2025-02-24T17:20:41,2025-02-24T17:22:34,2025-02-24T17:29:32,418,18.505363,73.85772,FS-201,Shivajinagar Station,Residential Alarm,2,3,Z-1,Bhosari,3.799,3798.9,278.92,418
CAD-F-202502-0383,2025-02-28T18:59:17,2025-02-28T19:01:12,2025-02-28T19:08:46,454,18.499834,73.910402,FS-203,Hadapsar Station,Industrial Incident,1,3,Z-3,Chinchwad,4.257,4256.7,324.37,454
CAD-F-202505-0384,2025-05-22T18:17:05,2025-05-22T18:17:52,2025-05-22T18:26:15,503,18.486622,73.923237,FS-203,Hadapsar Station,Commercial Fire,1,2,Z-3,Bhosari,4.876,4876.48,343.18,503
CAD-F-202510-0385,2025-10-17T11:33:22,2025-10-17T11:33:50,2025-10-17T11:49:41,951,18.601086,73.85287,FS-208,Bhosari Station,Residential Alarm,2,4,Z-5,Wagholi,8.855,8854.88,881.85,951
CAD-F-202505-0386,2025-05-05T19:42:54,2025-05-05T19:43:30,2025-05-05T19:51:56,506,18.633499,73.860887,FS-208,Bhosari Station,Commercial Fire,2,3,Z-5,Wagholi,2.525,2525.01,395.24,506
CAD-F-202512-0387,2025-12-16T16:51:22,2025-12-16T16:51:53,2025-12-16T16:59:04,431,18.653869,73.801032,FS-207,Nigdi Station,Electrical Fire,2,3,Z-4,Kothrud,4.654,4654.26,357.25,431
CAD-F-202512-0388,2025-12-21T00:34:36,2025-12-21T00:36:19,2025-12-21T00:45:00,521,18.570888,73.918278,FS-205,Kharadi Station,Commercial Fire,1,2,Z-2,Nigdi,5.806,5805.55,492.1,521
CAD-F-202507-0389,2025-07-09T17:57:07,2025-07-09T17:58:56,2025-07-09T18:08:48,592,18.651617,73.814602,FS-207,Nigdi Station,Rescue Assist,2,3,Z-4,Chinchwad,5.645,5644.95,401.4,592
CAD-F-202510-0390,2025-10-23T14:45:36,2025-10-23T14:46:15,2025-10-23T14:51:32,317,18.654524,73.786367,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Pimpri,3.077,3076.9,242.42,317
CAD-F-202505-0391,2025-05-19T13:50:29,2025-05-19T13:52:04,2025-05-19T13:58:18,374,18.52212,73.917106,FS-203,Hadapsar Station,Structure Fire,1,1,Z-3,Shivajinagar,6.0,5999.5,335.1,374
CAD-F-202509-0392,2025-09-18T07:35:13,2025-09-18T07:35:55,2025-09-18T07:43:38,463,18.658425,73.837083,FS-208,Bhosari Station,Industrial Incident,1,4,Z-4,Hadapsar,5.107,5106.78,346.26,463
CAD-F-202506-0393,2025-06-03T23:28:09,2025-06-03T23:29:08,2025-06-03T23:35:51,403,18.525699,73.881852,FS-201,Shivajinagar Station,Electrical Fire,2,2,Z-2,Kothrud,4.548,4548.5,319.66,403
CAD-F-202501-0394,2025-01-15T14:47:32,2025-01-15T14:48:53,2025-01-15T14:54:27,334,18.545936,73.941293,FS-205,Kharadi Station,Commercial Fire,1,3,Z-2,Chinchwad,1.617,1616.59,268.53,334
CAD-F-202504-0395,2025-04-18T19:58:47,2025-04-18T20:00:20,2025-04-18T20:04:33,253,18.490021,73.946344,FS-203,Hadapsar Station,Vehicle Fire,2,2,Z-3,Pimpri,2.387,2386.74,149.3,253
CAD-F-202511-0396,2025-11-21T10:26:35,2025-11-21T10:28:23,2025-11-21T10:33:13,290,18.639255,73.772903,FS-207,Nigdi Station,Electrical Fire,1,3,Z-4,Hadapsar,2.097,2096.85,264.77,290
CAD-F-202508-0397,2025-08-17T18:24:23,2025-08-17T18:24:52,2025-08-17T18:31:35,403,18.526371,73.871273,FS-201,Shivajinagar Station,Electrical Fire,1,2,Z-1,Chinchwad,3.501,3501.01,252.63,403
CAD-F-202501-0398,2025-01-23T19:19:28,2025-01-23T19:20:11,2025-01-23T19:30:00,589,18.652954,73.815101,FS-207,Nigdi Station,Structure Fire,3,3,Z-4,Shivajinagar,5.884,5884.26,426.2,589
CAD-F-202509-0399,2025-09-06T06:17:00,2025-09-06T06:17:51,2025-09-06T06:27:01,550,18.624135,73.870693,FS-208,Bhosari Station,Structure Fire,3,1,Z-5,Wagholi,5.103,5103.26,427.61,550
CAD-F-202504-0400,2025-04-02T17:13:23,2025-04-02T17:14:17,2025-04-02T17:23:21,544,18.499288,73.834909,FS-202,Kothrud Station,Commercial Fire,2,3,Z-1,Hadapsar,4.835,4835.3,419.47,544
CAD-F-202511-0401,2025-11-04T22:19:30,2025-11-04T22:21:29,2025-11-04T22:32:04,635,18.67014,73.810446,FS-207,Nigdi Station,Structure Fire,1,3,Z-4,Nigdi,6.118,6117.75,521.1,635
CAD-F-202503-0402,2025-03-17T17:40:08,2025-03-17T17:41:46,2025-03-17T17:50:07,501,18.65104,73.798303,FS-207,Nigdi Station,Structure Fire,3,2,Z-4,Kothrud,4.148,4147.57,340.85,501
CAD-F-202507-0403,2025-07-27T08:49:15,2025-07-27T08:50:10,2025-07-27T08:57:59,469,18.537146,73.886568,FS-201,Shivajinagar Station,Vehicle Fire,1,1,Z-2,Pimpri,5.4,5399.67,335.0,469
CAD-F-202509-0404,2025-09-03T10:45:14,2025-09-03T10:47:11,2025-09-03T10:54:06,415,18.627473,73.819225,FS-208,Bhosari Station,Structure Fire,2,2,Z-4,Hadapsar,4.143,4143.41,399.21,415
CAD-F-202510-0405,2025-10-06T05:19:30,2025-10-06T05:20:42,2025-10-06T05:24:57,255,18.561812,73.935421,FS-205,Kharadi Station,Residential Alarm,2,1,Z-2,Kothrud,2.116,2116.45,191.31,255
CAD-F-202503-0406,2025-03-31T08:40:15,2025-03-31T08:41:27,2025-03-31T08:47:36,369,18.558793,73.919465,FS-205,Kharadi Station,Structure Fire,1,2,Z-2,Kharadi,3.021,3021.44,267.95,369
CAD-F-202509-0407,2025-09-27T10:17:55,2025-09-27T10:19:01,2025-09-27T10:26:48,467,18.540647,73.900432,FS-201,Shivajinagar Station,Industrial Incident,1,2,Z-3,Bhosari,6.611,6610.91,451.92,467
CAD-F-202501-0408,2025-01-01T12:10:43,2025-01-01T12:11:21,2025-01-01T12:19:52,511,18.544468,73.974826,FS-204,Wagholi Station,Structure Fire,1,2,Z-2,Kharadi,6.448,6447.9,429.04,511
CAD-F-202509-0409,2025-09-08T16:02:37,2025-09-08T16:04:30,2025-09-08T16:13:15,525,18.646163,73.879683,FS-208,Bhosari Station,Vehicle Fire,2,2,Z-5,Shivajinagar,6.277,6277.38,481.12,525
CAD-F-202501-0410,2025-01-15T20:25:05,2025-01-15T20:25:31,2025-01-15T20:35:30,599,18.540411,73.903877,FS-205,Kharadi Station,Vehicle Fire,2,1,Z-2,Baner,6.222,6221.84,432.28,599
CAD-F-202510-0411,2025-10-25T18:26:42,2025-10-25T18:27:23,2025-10-25T18:33:47,384,18.525689,73.864879,FS-201,Shivajinagar Station,Commercial Fire,3,3,Z-1,Pimpri,2.611,2611.17,275.86,384
CAD-F-202505-0412,2025-05-30T21:48:35,2025-05-30T21:49:21,2025-05-30T22:03:11,830,18.641539,73.893139,FS-208,Bhosari Station,Commercial Fire,1,3,Z-5,Kharadi,8.304,8303.55,757.82,830
CAD-F-202511-0413,2025-11-09T08:57:33,2025-11-09T08:58:24,2025-11-09T09:05:18,414,18.526728,73.930696,FS-205,Kharadi Station,Commercial Fire,3,4,Z-3,Bhosari,3.633,3633.37,280.42,414
CAD-F-202509-0414,2025-09-24T08:58:28,2025-09-24T08:59:05,2025-09-24T09:09:58,653,18.528462,73.915567,FS-205,Kharadi Station,Electrical Fire,1,1,Z-3,Bhosari,4.88,4880.27,462.65,653
CAD-F-202501-0415,2025-01-06T18:05:12,2025-01-06T18:05:38,2025-01-06T18:12:55,437,18.558959,73.909412,FS-205,Kharadi Station,Industrial Incident,1,1,Z-2,Baner,5.531,5531.32,353.52,437
CAD-F-202502-0416,2025-02-27T13:45:22,2025-02-27T13:46:51,2025-02-27T13:59:19,748,18.527623,73.819033,FS-202,Kothrud Station,Structure Fire,1,4,Z-1,Hadapsar,4.703,4702.84,678.09,748
CAD-F-202505-0417,2025-05-28T08:05:48,2025-05-28T08:07:45,2025-05-28T08:15:55,490,18.513348,73.882336,FS-201,Shivajinagar Station,Electrical Fire,1,2,Z-2,Shivajinagar,4.982,4982.26,360.31,490
CAD-F-202505-0418,2025-05-16T17:57:39,2025-05-16T17:58:15,2025-05-16T18:04:32,377,18.646735,73.791241,FS-207,Nigdi Station,Electrical Fire,1,3,Z-4,Pimpri,3.796,3795.61,289.97,377
CAD-F-202508-0419,2025-08-30T19:05:16,2025-08-30T19:06:09,2025-08-30T19:19:57,828,18.529288,73.81047,FS-201,Shivajinagar Station,Structure Fire,1,4,Z-1,Chinchwad,5.601,5600.55,600.06,828
CAD-F-202508-0420,2025-08-15T08:41:41,2025-08-15T08:42:54,2025-08-15T08:50:30,456,18.615991,73.856603,FS-208,Bhosari Station,Structure Fire,1,2,Z-5,Hadapsar,3.06,3059.77,309.5,456
CAD-F-202508-0421,2025-08-24T09:24:07,2025-08-24T09:26:00,2025-08-24T09:36:57,657,18.638435,73.813291,FS-208,Bhosari Station,Structure Fire,1,1,Z-4,Shivajinagar,4.767,4766.72,505.3,657
CAD-F-202510-0422,2025-10-15T21:37:15,2025-10-15T21:38:45,2025-10-15T21:45:05,380,18.540106,73.863741,FS-201,Shivajinagar Station,Vehicle Fire,1,2,Z-1,Bhosari,2.955,2955.36,282.59,380
CAD-F-202512-0423,2025-12-28T09:25:08,2025-12-28T09:26:45,2025-12-28T09:33:49,424,18.543648,73.86377,FS-201,Shivajinagar Station,Electrical Fire,2,3,Z-1,Nigdi,3.134,3134.01,321.37,424
CAD-F-202505-0424,2025-05-15T09:32:07,2025-05-15T09:33:27,2025-05-15T09:42:03,516,18.49024,73.962067,FS-203,Hadapsar Station,Industrial Incident,1,2,Z-3,Hadapsar,2.768,2767.51,389.56,516
CAD-F-202504-0425,2025-04-15T12:17:42,2025-04-15T12:18:46,2025-04-15T12:25:31,405,18.636666,73.761998,FS-207,Nigdi Station,Structure Fire,2,2,Z-4,Nigdi,3.284,3284.37,320.75,405
CAD-F-202501-0426,2025-01-26T22:36:53,2025-01-26T22:37:36,2025-01-26T22:46:21,525,18.639452,73.790079,FS-207,Nigdi Station,Commercial Fire,2,2,Z-4,Wagholi,5.36,5360.39,459.45,525
CAD-F-202512-0427,2025-12-09T11:22:26,2025-12-09T11:24:13,2025-12-09T11:32:33,500,18.567188,73.922273,FS-205,Kharadi Station,Structure Fire,2,2,Z-2,Nigdi,4.567,4566.9,417.57,500
CAD-F-202510-0428,2025-10-23T17:01:00,2025-10-23T17:02:41,2025-10-23T17:08:49,368,18.635211,73.769746,FS-207,Nigdi Station,Rescue Assist,1,2,Z-4,Hadapsar,2.399,2398.93,265.22,368
CAD-F-202502-0429,2025-02-21T08:22:09,2025-02-21T08:22:36,2025-02-21T08:29:07,391,18.514285,73.924003,FS-203,Hadapsar Station,Structure Fire,3,2,Z-2,Kothrud,4.3,4299.62,252.16,391
CAD-F-202510-0430,2025-10-25T18:25:31,2025-10-25T18:27:03,2025-10-25T18:39:16,733,18.566625,73.845171,FS-201,Shivajinagar Station,Commercial Fire,1,4,Z-1,Chinchwad,5.608,5607.51,516.17,733
CAD-F-202510-0431,2025-10-31T08:55:30,2025-10-31T08:56:03,2025-10-31T09:03:38,455,18.497808,73.83167,FS-202,Kothrud Station,Commercial Fire,1,2,Z-1,Kothrud,4.005,4004.76,338.43,455
CAD-F-202501-0432,2025-01-14T06:24:32,2025-01-14T06:26:07,2025-01-14T06:37:07,660,18.564497,73.858038,FS-201,Shivajinagar Station,Structure Fire,2,3,Z-5,Kothrud,5.36,5360.17,509.16,660
CAD-F-202506-0433,2025-06-17T15:52:41,2025-06-17T15:54:24,2025-06-17T16:00:41,377,18.522975,73.907432,FS-203,Hadapsar Station,Vehicle Fire,1,3,Z-3,Pimpri,6.055,6055.11,366.79,377
CAD-F-202505-0434,2025-05-28T15:31:23,2025-05-28T15:32:00,2025-05-28T15:39:12,432,18.547786,73.907103,FS-205,Kharadi Station,Residential Alarm,1,3,Z-2,Nigdi,5.101,5100.55,338.57,432
CAD-F-202504-0435,2025-04-25T14:33:44,2025-04-25T14:34:50,2025-04-25T14:41:40,410,18.548443,73.896405,FS-205,Kharadi Station,Structure Fire,2,2,Z-2,Pimpri,5.856,5856.29,365.65,410
CAD-F-202508-0436,2025-08-10T09:29:26,2025-08-10T09:30:02,2025-08-10T09:34:50,288,18.498241,73.932105,FS-203,Hadapsar Station,Commercial Fire,1,1,Z-3,Hadapsar,1.622,1621.67,214.55,288
CAD-F-202504-0437,2025-04-29T07:36:12,2025-04-29T07:37:30,2025-04-29T07:45:12,462,18.542822,73.839192,FS-201,Shivajinagar Station,Structure Fire,1,3,Z-1,Pimpri,3.613,3612.54,352.64,462
CAD-F-202508-0438,2025-08-19T18:56:06,2025-08-19T18:57:59,2025-08-19T19:08:31,632,18.559896,73.885848,FS-201,Shivajinagar Station,Vehicle Fire,3,4,Z-2,Shivajinagar,6.315,6315.35,464.11,632
CAD-F-202507-0439,2025-07-12T17:07:59,2025-07-12T17:08:31,2025-07-12T17:15:54,443,18.537301,73.870509,FS-201,Shivajinagar Station,Residential Alarm,1,2,Z-1,Baner,4.202,4202.33,301.66,443
CAD-F-202508-0440,2025-08-18T07:57:59,2025-08-18T07:59:01,2025-08-18T08:07:03,482,18.508536,73.864669,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-1,Wagholi,3.909,3909.03,329.73,482
CAD-F-202512-0441,2025-12-20T05:39:35,2025-12-20T05:41:32,2025-12-20T05:45:39,247,18.532123,73.833454,FS-201,Shivajinagar Station,Vehicle Fire,1,2,Z-1,Kharadi,1.948,1947.67,154.09,247
CAD-F-202501-0442,2025-01-24T23:59:52,2025-01-25T00:00:45,2025-01-25T00:07:21,396,18.54355,73.818636,FS-201,Shivajinagar Station,Residential Alarm,1,2,Z-1,Chinchwad,4.216,4216.21,332.77,396
CAD-F-202511-0443,2025-11-06T10:27:07,2025-11-06T10:27:44,2025-11-06T10:35:57,493,18.547379,73.876163,FS-201,Shivajinagar Station,Commercial Fire,1,3,Z-2,Kothrud,5.533,5532.73,394.86,493
CAD-F-202501-0444,2025-01-25T07:29:24,2025-01-25T07:30:35,2025-01-25T07:35:53,318,18.542485,73.88331,FS-201,Shivajinagar Station,Commercial Fire,1,1,Z-2,Kothrud,4.79,4790.31,229.17,318
CAD-F-202504-0445,2025-04-03T08:32:48,2025-04-03T08:34:01,2025-04-03T08:42:30,509,18.610678,73.851561,FS-208,Bhosari Station,Structure Fire,2,2,Z-5,Kharadi,3.144,3143.85,350.43,509
CAD-F-202509-0446,2025-09-25T21:47:26,2025-09-25T21:48:53,2025-09-25T21:52:57,244,18.530875,73.933126,FS-205,Kharadi Station,Commercial Fire,1,4,Z-2,Nigdi,3.115,3115.27,245.91,244
CAD-F-202503-0447,2025-03-19T06:32:03,2025-03-19T06:32:57,2025-03-19T06:42:05,548,18.529609,73.927764,FS-205,Kharadi Station,Residential Alarm,2,2,Z-3,Hadapsar,3.696,3696.23,365.74,548
CAD-F-202509-0448,2025-09-11T21:08:45,2025-09-11T21:10:40,2025-09-11T21:23:24,764,18.5776,73.876669,FS-201,Shivajinagar Station,Structure Fire,1,2,Z-5,Kharadi,8.854,8853.74,643.94,764
CAD-F-202503-0449,2025-03-08T15:40:29,2025-03-08T15:41:43,2025-03-08T15:47:02,319,18.511944,73.896763,FS-203,Hadapsar Station,Electrical Fire,2,2,Z-2,Kharadi,5.641,5641.27,264.13,319
CAD-F-202506-0450,2025-06-27T17:58:45,2025-06-27T17:59:37,2025-06-27T18:07:09,452,18.612211,73.8587,FS-208,Bhosari Station,Vehicle Fire,1,3,Z-5,Kothrud,2.974,2974.35,289.0,452
CAD-F-202511-0451,2025-11-19T11:10:24,2025-11-19T11:12:20,2025-11-19T11:30:20,1080,18.586016,73.89896,FS-204,Wagholi Station,Residential Alarm,1,1,Z-2,Nigdi,12.229,12228.79,1004.95,1080
CAD-F-202501-0452,2025-01-22T12:09:10,2025-01-22T12:11:02,2025-01-22T12:16:55,353,18.544849,73.882174,FS-201,Shivajinagar Station,Structure Fire,2,2,Z-2,Hadapsar,5.63,5629.7,292.29,353
CAD-F-202501-0453,2025-01-09T04:37:40,2025-01-09T04:38:52,2025-01-09T04:47:19,507,18.479318,73.917682,FS-203,Hadapsar Station,Structure Fire,2,3,Z-3,Kothrud,6.318,6318.21,545.54,507
CAD-F-202503-0454,2025-03-20T16:35:20,2025-03-20T16:35:47,2025-03-20T16:39:12,205,18.557064,73.936485,FS-205,Kharadi Station,Industrial Incident,1,3,Z-2,Nigdi,1.119,1118.77,162.12,205
CAD-F-202509-0455,2025-09-04T18:05:03,2025-09-04T18:06:24,2025-09-04T18:12:32,368,18.523326,73.933678,FS-203,Hadapsar Station,Industrial Incident,1,2,Z-3,Bhosari,4.731,4731.32,247.89,368
CAD-F-202505-0456,2025-05-04T09:46:52,2025-05-04T09:48:09,2025-05-04T10:01:30,801,18.61058,73.878124,FS-208,Bhosari Station,Industrial Incident,1,2,Z-5,Wagholi,6.777,6777.19,638.45,801
CAD-F-202505-0457,2025-05-28T23:23:36,2025-05-28T23:24:15,2025-05-28T23:33:53,578,18.629694,73.873946,FS-208,Bhosari Station,Vehicle Fire,1,3,Z-5,Kothrud,5.921,5921.02,455.0,578
CAD-F-202501-0458,2025-01-19T14:25:08,2025-01-19T14:26:33,2025-01-19T14:40:04,811,18.660977,73.877578,FS-208,Bhosari Station,Structure Fire,1,3,Z-5,Wagholi,7.847,7847.48,746.22,811
CAD-F-202501-0459,2025-01-01T01:31:03,2025-01-01T01:32:47,2025-01-01T01:38:28,341,18.641013,73.798034,FS-207,Nigdi Station,Residential Alarm,1,1,Z-4,Hadapsar,4.742,4742.31,364.77,341
CAD-F-202512-0460,2025-12-26T14:14:19,2025-12-26T14:14:54,2025-12-26T14:23:12,498,18.655442,73.811018,FS-207,Nigdi Station,Residential Alarm,1,1,Z-4,Kharadi,5.724,5724.28,415.17,498
CAD-F-202503-0461,2025-03-26T14:12:38,2025-03-26T14:14:11,2025-03-26T14:26:05,714,18.63827,73.86235,FS-208,Bhosari Station,Industrial Incident,1,3,Z-5,Baner,6.116,6115.6,613.88,714
CAD-F-202505-0462,2025-05-26T13:32:53,2025-05-26T13:33:31,2025-05-26T13:41:52,501,18.547608,73.911224,FS-205,Kharadi Station,Commercial Fire,3,2,Z-2,Chinchwad,6.052,6052.09,433.52,501
CAD-F-202507-0463,2025-07-23T17:59:40,2025-07-23T18:01:16,2025-07-23T18:07:29,373,18.6338,73.828584,FS-208,Bhosari Station,Commercial Fire,1,3,Z-4,Pimpri,2.527,2526.66,256.68,373
CAD-F-202508-0464,2025-08-27T06:06:10,2025-08-27T06:07:14,2025-08-27T06:12:16,302,18.491174,73.943111,FS-203,Hadapsar Station,Vehicle Fire,1,3,Z-3,Shivajinagar,2.735,2734.87,229.67,302
CAD-F-202512-0465,2025-12-29T06:31:05,2025-12-29T06:31:30,2025-12-29T06:37:43,373,18.516354,73.935471,FS-203,Hadapsar Station,Structure Fire,1,1,Z-3,Pimpri,3.127,3127.18,266.17,373
CAD-F-202501-0466,2025-01-11T18:44:13,2025-01-11T18:46:09,2025-01-11T18:58:48,759,18.595628,73.832635,FS-208,Bhosari Station,Structure Fire,1,1,Z-4,Kothrud,8.259,8259.38,595.82,759
CAD-F-202504-0467,2025-04-06T15:06:05,2025-04-06T15:06:45,2025-04-06T15:11:27,282,18.631825,73.829047,FS-208,Bhosari Station,Commercial Fire,1,4,Z-4,Kothrud,2.423,2423.01,251.96,282
CAD-F-202509-0468,2025-09-30T07:20:49,2025-09-30T07:22:10,2025-09-30T07:30:15,485,18.658937,73.799882,FS-207,Nigdi Station,Industrial Incident,1,1,Z-4,Baner,4.14,4139.71,358.66,485
CAD-F-202509-0469,2025-09-09T18:01:23,2025-09-09T18:02:05,2025-09-09T18:10:32,507,18.498574,73.899733,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Bhosari,5.854,5854.39,348.57,507
CAD-F-202508-0470,2025-08-20T19:46:08,2025-08-20T19:48:01,2025-08-20T20:04:46,1005,18.612778,73.884843,FS-208,Bhosari Station,Vehicle Fire,2,2,Z-5,Kharadi,7.049,7048.72,788.23,1005
CAD-F-202508-0471,2025-08-09T10:48:16,2025-08-09T10:49:51,2025-08-09T11:02:45,774,18.609082,73.912908,FS-204,Wagholi Station,Structure Fire,1,3,Z-5,Kothrud,10.206,10206.48,760.57,774
CAD-F-202507-0472,2025-07-03T09:57:34,2025-07-03T09:59:15,2025-07-03T10:04:53,338,18.54012,73.825041,FS-201,Shivajinagar Station,Industrial Incident,1,3,Z-1,Chinchwad,2.991,2991.1,249.68,338
CAD-F-202507-0473,2025-07-01T19:48:01,2025-07-01T19:49:07,2025-07-01T19:58:07,540,18.642118,73.814088,FS-208,Bhosari Station,Rescue Assist,1,3,Z-4,Bhosari,4.355,4354.67,366.35,540
CAD-F-202507-0474,2025-07-05T20:24:53,2025-07-05T20:26:02,2025-07-05T20:42:50,1008,18.606782,73.887838,FS-208,Bhosari Station,Commercial Fire,1,2,Z-5,Baner,7.51,7510.42,788.98,1008
CAD-F-202512-0475,2025-12-07T21:09:59,2025-12-07T21:11:24,2025-12-07T21:20:00,516,18.643421,73.811224,FS-207,Nigdi Station,Rescue Assist,1,1,Z-4,Baner,5.936,5935.51,419.72,516
CAD-F-202507-0476,2025-07-09T11:48:12,2025-07-09T11:49:51,2025-07-09T11:57:54,483,18.510934,73.887661,FS-203,Hadapsar Station,Vehicle Fire,1,3,Z-1,Kharadi,6.874,6873.54,465.29,483
CAD-F-202504-0477,2025-04-27T00:21:12,2025-04-27T00:22:57,2025-04-27T00:32:59,602,18.510812,73.975882,FS-203,Hadapsar Station,Vehicle Fire,1,4,Z-3,Kothrud,6.384,6383.71,589.43,602
CAD-F-202503-0478,2025-03-26T19:15:16,2025-03-26T19:15:42,2025-03-26T19:25:09,567,18.650012,73.815293,FS-207,Nigdi Station,Commercial Fire,3,3,Z-4,Shivajinagar,5.886,5885.97,414.85,567
CAD-F-202511-0479,2025-11-27T16:33:40,2025-11-27T16:35:08,2025-11-27T16:46:20,672,18.609271,73.916951,FS-204,Wagholi Station,Structure Fire,1,1,Z-5,Shivajinagar,9.339,9339.23,617.91,672
CAD-F-202512-0480,2025-12-10T21:06:19,2025-12-10T21:06:54,2025-12-10T21:14:06,432,18.630633,73.823718,FS-208,Bhosari Station,Residential Alarm,2,1,Z-4,Shivajinagar,3.179,3179.41,319.32,432
CAD-F-202508-0481,2025-08-01T06:48:01,2025-08-01T06:48:53,2025-08-01T06:54:36,343,18.535522,73.85511,FS-201,Shivajinagar Station,Vehicle Fire,1,3,Z-1,Kothrud,2.17,2169.73,223.65,343
CAD-F-202509-0482,2025-09-23T19:31:33,2025-09-23T19:33:16,2025-09-23T19:43:53,637,18.621443,73.877353,FS-208,Bhosari Station,Structure Fire,1,1,Z-5,Kothrud,5.562,5562.12,491.58,637
CAD-F-202507-0483,2025-07-08T13:18:37,2025-07-08T13:19:25,2025-07-08T13:31:47,742,18.58027,73.859027,FS-201,Shivajinagar Station,Structure Fire,1,3,Z-5,Bhosari,6.881,6880.85,706.29,742
CAD-F-202510-0484,2025-10-12T07:35:42,2025-10-12T07:37:22,2025-10-12T07:52:30,908,18.607664,73.898827,FS-204,Wagholi Station,Structure Fire,1,2,Z-5,Kharadi,11.385,11384.64,741.44,908
CAD-F-202506-0485,2025-06-05T08:43:43,2025-06-05T08:44:51,2025-06-05T08:54:52,601,18.530346,73.92447,FS-205,Kharadi Station,Structure Fire,1,2,Z-2,Pimpri,4.049,4049.41,450.5,601
CAD-F-202507-0486,2025-07-06T09:54:30,2025-07-06T09:55:17,2025-07-06T10:14:02,1125,18.580169,73.854059,FS-201,Shivajinagar Station,Commercial Fire,1,1,Z-2,Kothrud,7.138,7138.46,886.42,1125
CAD-F-202501-0487,2025-01-18T12:21:36,2025-01-18T12:22:32,2025-01-18T12:27:35,303,18.652277,73.791395,FS-207,Nigdi Station,Commercial Fire,1,3,Z-4,Kothrud,3.351,3350.94,269.53,303
CAD-F-202508-0488,2025-08-06T13:16:54,2025-08-06T13:18:09,2025-08-06T13:26:30,501,18.677551,73.797483,FS-207,Nigdi Station,Industrial Incident,1,3,Z-4,Wagholi,5.085,5085.29,430.36,501
